NetSales,OrderQuantity,UnitPrice,ProductCategory,ProductSubcategory,City,State
14.9088,3,14.1289,Clothing,Gloves,Seattle,Washington
179.002,5,137.694,Components,Forks,Seattle,Washington
38.9158,2,74.838,Components,Headsets,Seattle,Washington
-8.6865,3,736.1455,Components,Mountain Frames,Seattle,Washington
-17.373,6,736.1455,Components,Mountain Frames,Seattle,Washington
-11.71,4,744.2727,Components,Mountain Frames,Seattle,Washington
-5.855,2,744.2727,Components,Mountain Frames,Seattle,Washington
-5.855,2,744.2727,Components,Mountain Frames,Seattle,Washington
408.364,8,196.329,Components,Wheels,Seattle,Washington
102.9788,2,198.036,Components,Wheels,Longview,Washington
23.1223,1,88.932,Components,Forks,Seattle,Washington
5.3352,1,20.52,Components,Headsets,Everett,Washington
10.6704,2,20.52,Components,Headsets,Seattle,Washington
47.381,5,36.447,Components,Wheels,Seattle,Washington
18.0748,4,24.2945,Components,Handlebars,Seattle,Washington
13.6882,1,52.647,Components,Wheels,Seattle,Washington
-41.3738,2,183.9382,Components,Road Frames,Longview,Washington
15.1749,1,202.332,Components,Road Frames,Longview,Washington
75.8745,5,202.332,Components,Road Frames,Longview,Washington
60.6996,4,202.332,Components,Road Frames,Longview,Washington
45.5247,3,202.332,Components,Road Frames,Longview,Washington
35.1202,2,67.539,Components,Wheels,Longview,Washington
-28.9557,3,28.8404,Clothing,Jerseys,Renton,Washington
-38.6076,4,28.8404,Clothing,Jerseys,Seattle,Washington
-57.9114,6,28.8404,Clothing,Jerseys,Seattle,Washington
-19.3038,2,28.8404,Clothing,Jerseys,Seattle,Washington
84.3655,5,53.994,Clothing,Bib-Shorts,Seattle,Washington
84.3655,5,53.994,Clothing,Bib-Shorts,Seattle,Washington
33.7462,2,53.994,Clothing,Bib-Shorts,Seattle,Washington
44.9924,4,35.994,Clothing,Shorts,Seattle,Washington
44.9924,4,35.994,Clothing,Shorts,Seattle,Washington
67.4886,6,35.994,Clothing,Shorts,Seattle,Washington
18.7405,5,11.994,Accessories,Pumps,Seattle,Washington
127.6576,8,61.374,Components,Headsets,Seattle,Washington
93.7468,4,209.256,Components,Mountain Frames,Seattle,Washington
46.8734,2,209.256,Components,Mountain Frames,Seattle,Washington
234.367,10,209.256,Components,Mountain Frames,Seattle,Washington
25.128,4,33.7745,Components,Handlebars,Seattle,Washington
220.9194,6,141.615,Components,Wheels,Seattle,Washington
-72.9802,2,324.4527,Components,Road Frames,Longview,Washington
-109.4703,3,324.4527,Components,Road Frames,Longview,Washington
77.4962,2,149.031,Components,Wheels,Longview,Washington
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Kent,Washington
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Renton,Washington
-135.1344,6,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-202.7016,9,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-1058.694816,12,1201.4234,Bikes,Mountain Bikes,Seattle,Washington
-204.9093,9,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
-136.6062,6,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
99.1172,2,647.994,Bikes,Mountain Bikes,Seattle,Washington
247.793,5,647.994,Bikes,Mountain Bikes,Seattle,Washington
247.793,5,647.994,Bikes,Mountain Bikes,Seattle,Washington
198.2344,4,647.994,Bikes,Mountain Bikes,Seattle,Washington
-492.0208,2,1308.9375,Bikes,Road Bikes,Longview,Washington
-738.0312,3,1308.9375,Bikes,Road Bikes,Longview,Washington
-246.0104,1,1308.9375,Bikes,Road Bikes,Longview,Washington
-738.0312,3,1308.9375,Bikes,Road Bikes,Longview,Washington
-211.1056,4,1466.01,Bikes,Road Bikes,Longview,Washington
-158.3292,3,1466.01,Bikes,Road Bikes,Longview,Washington
-158.3292,3,1466.01,Bikes,Road Bikes,Longview,Washington
-225.6346,2,600.2625,Bikes,Road Bikes,Longview,Washington
-338.4519,3,600.2625,Bikes,Road Bikes,Longview,Washington
-225.6346,2,600.2625,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Federal Way,Washington
-50.7378,3,469.794,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Longview,Washington
-67.6504,4,469.794,Bikes,Road Bikes,Longview,Washington
-33.8252,2,469.794,Bikes,Road Bikes,Federal Way,Washington
-50.7378,3,469.794,Bikes,Road Bikes,Longview,Washington
-84.563,5,469.794,Bikes,Road Bikes,Longview,Washington
-33.8252,2,469.794,Bikes,Road Bikes,Longview,Washington
-33.8252,2,469.794,Bikes,Road Bikes,Longview,Washington
-33.8252,2,469.794,Bikes,Road Bikes,Longview,Washington
56.8016,8,20.1865,Accessories,Helmets,Seattle,Washington
7.1002,1,20.1865,Accessories,Helmets,Beaverton,Oregon
42.6012,6,20.1865,Accessories,Helmets,Seattle,Washington
21.3006,3,20.1865,Accessories,Helmets,Seattle,Washington
14.0606,1,44.994,Clothing,Tights,Renton,Washington
112.4848,8,44.994,Clothing,Tights,Seattle,Washington
56.2424,4,44.994,Clothing,Tights,Seattle,Washington
112.4848,8,44.994,Clothing,Tights,Seattle,Washington
-3.4716,2,5.1865,Clothing,Caps,Kent,Washington
42.7386,6,22.794,Clothing,Gloves,Kent,Washington
28.4924,4,22.794,Clothing,Gloves,Kent,Washington
7.1231,1,22.794,Clothing,Gloves,Kent,Washington
14.2462,2,22.794,Clothing,Gloves,Lewiston,Idaho
-2.8955,1,736.1455,Components,Mountain Frames,Lewiston,Idaho
-5.855,2,744.2727,Components,Mountain Frames,Lewiston,Idaho
93.667,2,180.129,Components,Wheels,Lewiston,Idaho
12.2019,1,65.6018,Components,Handlebars,Wenatchee,Washington
-41.3738,2,183.9382,Components,Road Frames,Wenatchee,Washington
15.1749,1,202.332,Components,Road Frames,Wenatchee,Washington
-9.6519,1,28.8404,Clothing,Jerseys,Kent,Washington
23.4367,1,209.256,Components,Mountain Frames,Lewiston,Idaho
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Lewiston,Idaho
-45.5354,2,1242.8518,Bikes,Mountain Bikes,Tacoma,Washington
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Kent,Washington
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Kent,Washington
56.2424,4,44.994,Clothing,Tights,Kent,Washington
28.1212,2,44.994,Clothing,Tights,Kent,Washington
-5.2074,3,5.1865,Clothing,Caps,Seattle,Washington
28.4924,4,22.794,Clothing,Gloves,Cheyenne,Wyoming
62.683125,15,20.8945,Clothing,Gloves,Seattle,Washington
7.1231,1,22.794,Clothing,Gloves,Cheyenne,Wyoming
21.3693,3,22.794,Clothing,Gloves,Seattle,Washington
7.1231,1,22.794,Clothing,Gloves,Cheyenne,Wyoming
14.9088,3,14.1289,Clothing,Gloves,Bellingham,Washington
102.091,2,196.329,Components,Wheels,Seattle,Washington
-41.3738,2,183.9382,Components,Road Frames,Bellingham,Washington
15.1749,1,202.332,Components,Road Frames,Bellingham,Washington
45.5247,3,202.332,Components,Road Frames,Bellingham,Washington
35.1202,2,67.539,Components,Wheels,Bellingham,Washington
-38.6076,4,28.8404,Clothing,Jerseys,Seattle,Washington
84.3655,5,53.994,Clothing,Bib-Shorts,Bellingham,Washington
16.8731,1,53.994,Clothing,Bib-Shorts,Port Orchard,Washington
11.2481,1,35.994,Clothing,Shorts,Port Orchard,Washington
22.4962,2,35.994,Clothing,Shorts,Bellingham,Washington
70.3101,3,209.256,Components,Mountain Frames,Seattle,Washington
23.4367,1,209.256,Components,Mountain Frames,Seattle,Washington
147.2796,4,141.615,Components,Wheels,Seattle,Washington
-36.4901,1,324.4527,Components,Road Frames,Port Orchard,Washington
-182.4505,5,324.4527,Components,Road Frames,Bellingham,Washington
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Cheyenne,Wyoming
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Cheyenne,Wyoming
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-225.224,10,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-227.677,10,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
-159.3739,7,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
-91.0708,4,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
446.0274,9,647.994,Bikes,Mountain Bikes,Seattle,Washington
49.5586,1,647.994,Bikes,Mountain Bikes,Puyallup,Washington
297.3516,6,647.994,Bikes,Mountain Bikes,Seattle,Washington
198.2344,4,647.994,Bikes,Mountain Bikes,Seattle,Washington
148.6758,3,647.994,Bikes,Mountain Bikes,Seattle,Washington
-1230.052,5,1308.9375,Bikes,Road Bikes,Bellingham,Washington
-158.3292,3,1466.01,Bikes,Road Bikes,Bellingham,Washington
-451.2692,4,600.2625,Bikes,Road Bikes,Bellingham,Washington
-789.7211,7,600.2625,Bikes,Road Bikes,Bellingham,Washington
-564.0865,5,600.2625,Bikes,Road Bikes,Bellingham,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Bellingham,Washington
-50.7378,3,469.794,Bikes,Road Bikes,Bellingham,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Bellingham,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Everett,Washington
-67.6504,4,469.794,Bikes,Road Bikes,Bellingham,Washington
-50.7378,3,469.794,Bikes,Road Bikes,Bellingham,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Bellingham,Washington
-118.3882,7,469.794,Bikes,Road Bikes,Bellingham,Washington
-135.3008,8,469.794,Bikes,Road Bikes,Bellingham,Washington
56.2424,4,44.994,Clothing,Tights,Seattle,Washington
42.1818,3,44.994,Clothing,Tights,Seattle,Washington
-3.4716,2,5.1865,Clothing,Caps,Seattle,Washington
23.4375,5,15,Accessories,Locks,Seattle,Washington
14.2462,2,22.794,Clothing,Gloves,Renton,Washington
71.071392,12,22.0342,Clothing,Gloves,Seattle,Washington
7.1231,1,22.794,Clothing,Gloves,Renton,Washington
56.9848,8,22.794,Clothing,Gloves,Seattle,Washington
7.1231,1,22.794,Clothing,Gloves,Renton,Washington
34.7872,7,14.1289,Clothing,Gloves,Seattle,Washington
9.9392,2,14.1289,Clothing,Gloves,Seattle,Washington
71.6008,2,137.694,Components,Forks,Seattle,Washington
-5.791,2,736.1455,Components,Mountain Frames,Seattle,Washington
-5.791,2,736.1455,Components,Mountain Frames,Seattle,Washington
-8.7825,3,744.2727,Components,Mountain Frames,Seattle,Washington
-2.9275,1,744.2727,Components,Mountain Frames,Seattle,Washington
102.091,2,196.329,Components,Wheels,Seattle,Washington
51.4894,1,198.036,Components,Wheels,Federal Way,Washington
66.3334,7,36.447,Components,Wheels,Seattle,Washington
22.5935,5,24.2945,Components,Handlebars,Seattle,Washington
52.6803,3,67.539,Components,Wheels,Longview,Washington
-48.2595,5,28.8404,Clothing,Jerseys,Seattle,Washington
-57.9114,6,28.8404,Clothing,Jerseys,Seattle,Washington
-48.2595,5,28.8404,Clothing,Jerseys,Seattle,Washington
50.6193,3,53.994,Clothing,Bib-Shorts,Seattle,Washington
67.4924,4,53.994,Clothing,Bib-Shorts,Seattle,Washington
33.7462,2,53.994,Clothing,Bib-Shorts,Seattle,Washington
44.9924,4,35.994,Clothing,Shorts,Seattle,Washington
22.4962,2,35.994,Clothing,Shorts,Seattle,Washington
3.7481,1,11.994,Accessories,Pumps,Seattle,Washington
111.7004,7,61.374,Components,Headsets,Seattle,Washington
23.4367,1,209.256,Components,Mountain Frames,Troutdale,Oregon
46.8734,2,209.256,Components,Mountain Frames,Seattle,Washington
70.3101,3,209.256,Components,Mountain Frames,Seattle,Washington
23.4367,1,209.256,Components,Mountain Frames,Everett,Washington
70.3101,3,209.256,Components,Mountain Frames,Seattle,Washington
31.41,5,33.7745,Components,Handlebars,Seattle,Washington
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Renton,Washington
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-135.1344,6,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-90.0896,4,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-182.1416,8,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
-91.0708,4,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
99.1172,2,647.994,Bikes,Mountain Bikes,Seattle,Washington
49.5586,1,647.994,Bikes,Mountain Bikes,Seattle,Washington
49.5586,1,647.994,Bikes,Mountain Bikes,Seattle,Washington
99.1172,2,647.994,Bikes,Mountain Bikes,Seattle,Washington
-246.0104,1,1308.9375,Bikes,Road Bikes,Longview,Washington
-492.0208,2,1308.9375,Bikes,Road Bikes,Longview,Washington
-492.0208,2,1308.9375,Bikes,Road Bikes,Longview,Washington
-492.0208,2,1308.9375,Bikes,Road Bikes,Longview,Washington
-263.882,5,1466.01,Bikes,Road Bikes,Longview,Washington
-158.3292,3,1466.01,Bikes,Road Bikes,Longview,Washington
-52.7764,1,1466.01,Bikes,Road Bikes,Longview,Washington
-492.0208,2,1308.9375,Bikes,Road Bikes,Longview,Washington
-338.4519,3,600.2625,Bikes,Road Bikes,Longview,Washington
-112.8173,1,600.2625,Bikes,Road Bikes,Longview,Washington
-112.8173,1,600.2625,Bikes,Road Bikes,Longview,Washington
-451.2692,4,600.2625,Bikes,Road Bikes,Longview,Washington
-112.8173,1,600.2625,Bikes,Road Bikes,Longview,Washington
-50.7378,3,469.794,Bikes,Road Bikes,Longview,Washington
-67.6504,4,469.794,Bikes,Road Bikes,Longview,Washington
-67.6504,4,469.794,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Longview,Washington
-33.8252,2,469.794,Bikes,Road Bikes,Longview,Washington
-67.6504,4,469.794,Bikes,Road Bikes,Longview,Washington
-33.8252,2,469.794,Bikes,Road Bikes,Longview,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Longview,Washington
-67.6504,4,469.794,Bikes,Road Bikes,Longview,Washington
35.501,5,20.1865,Accessories,Helmets,Seattle,Washington
21.3006,3,20.1865,Accessories,Helmets,Seattle,Washington
42.6012,6,20.1865,Accessories,Helmets,Seattle,Washington
28.1212,2,44.994,Clothing,Tights,Seattle,Washington
14.0606,1,44.994,Clothing,Tights,Seattle,Washington
14.2462,2,22.794,Clothing,Gloves,Tacoma,Washington
21.3693,3,22.794,Clothing,Gloves,Kent,Washington
7.1231,1,22.794,Clothing,Gloves,Kent,Washington
51.0455,1,196.329,Components,Wheels,Lewiston,Idaho
23.4367,1,209.256,Components,Mountain Frames,Lewiston,Idaho
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Kent,Washington
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Kent,Washington
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Kent,Washington
-1.7358,1,5.1865,Clothing,Caps,Cheyenne,Wyoming
-5.2074,3,5.1865,Clothing,Caps,Seattle,Washington
18.75,4,15,Accessories,Locks,Seattle,Washington
42.7386,6,22.794,Clothing,Gloves,Cheyenne,Wyoming
79.398625,19,20.8945,Clothing,Gloves,Seattle,Washington
14.2462,2,22.794,Clothing,Gloves,Cheyenne,Wyoming
71.071392,12,22.0342,Clothing,Gloves,Seattle,Washington
14.2462,2,22.794,Clothing,Gloves,Cheyenne,Wyoming
14.2462,2,22.794,Clothing,Gloves,Seattle,Washington
9.9392,2,14.1289,Clothing,Gloves,Bellingham,Washington
24.848,5,14.1289,Clothing,Gloves,Seattle,Washington
-8.6865,3,736.1455,Components,Mountain Frames,Seattle,Washington
-14.6375,5,744.2727,Components,Mountain Frames,Seattle,Washington
36.6057,3,65.6018,Components,Handlebars,Seattle,Washington
306.273,6,196.329,Components,Wheels,Seattle,Washington
154.4682,3,198.036,Components,Wheels,Bellingham,Washington
12.2019,1,65.6018,Components,Handlebars,Port Orchard,Washington
28.4286,3,36.447,Components,Wheels,Seattle,Washington
68.441,5,52.647,Components,Wheels,Seattle,Washington
-82.7476,4,183.9382,Components,Road Frames,Bellingham,Washington
-62.0607,3,183.9382,Components,Road Frames,Bellingham,Washington
30.3498,2,202.332,Components,Road Frames,Bellingham,Washington
30.3498,2,202.332,Components,Road Frames,Bellingham,Washington
75.8745,5,202.332,Components,Road Frames,Bellingham,Washington
91.0494,6,202.332,Components,Road Frames,Bellingham,Washington
105.3606,6,67.539,Components,Wheels,Bellingham,Washington
-9.6519,1,28.8404,Clothing,Jerseys,Cheyenne,Wyoming
-38.6076,4,28.8404,Clothing,Jerseys,Seattle,Washington
-57.9114,6,28.8404,Clothing,Jerseys,Seattle,Washington
-19.3038,2,28.8404,Clothing,Jerseys,Port Orchard,Washington
67.4924,4,53.994,Clothing,Bib-Shorts,Seattle,Washington
67.4924,4,53.994,Clothing,Bib-Shorts,Seattle,Washington
44.9924,4,35.994,Clothing,Shorts,Bellingham,Washington
44.9924,4,35.994,Clothing,Shorts,Seattle,Washington
11.2443,3,11.994,Accessories,Pumps,Seattle,Washington
93.7468,4,209.256,Components,Mountain Frames,Seattle,Washington
93.7468,4,209.256,Components,Mountain Frames,Seattle,Washington
117.1835,5,209.256,Components,Mountain Frames,Seattle,Washington
97.8237,3,125.415,Components,Wheels,Seattle,Washington
12.564,2,33.7745,Components,Handlebars,Seattle,Washington
220.9194,6,141.615,Components,Wheels,Seattle,Washington
-72.9802,2,324.4527,Components,Road Frames,Bellingham,Washington
-182.4505,5,324.4527,Components,Road Frames,Bellingham,Washington
-218.9406,6,324.4527,Components,Road Frames,Bellingham,Washington
38.7481,1,149.031,Components,Wheels,Bellingham,Washington
-22.5224,1,1229.4589,Bikes,Mountain Bikes,Cheyenne,Wyoming
-225.224,10,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-45.0448,2,1229.4589,Bikes,Mountain Bikes,Cheyenne,Wyoming
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-67.5672,3,1229.4589,Bikes,Mountain Bikes,Seattle,Washington
-22.7677,1,1242.8518,Bikes,Mountain Bikes,Cheyenne,Wyoming
-204.9093,9,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
-204.9093,9,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
-68.3031,3,1242.8518,Bikes,Mountain Bikes,Seattle,Washington
148.6758,3,647.994,Bikes,Mountain Bikes,Seattle,Washington
346.9102,7,647.994,Bikes,Mountain Bikes,Seattle,Washington
247.793,5,647.994,Bikes,Mountain Bikes,Seattle,Washington
346.9102,7,647.994,Bikes,Mountain Bikes,Seattle,Washington
-1476.0624,6,1308.9375,Bikes,Road Bikes,Bellingham,Washington
-492.0208,2,1308.9375,Bikes,Road Bikes,Bellingham,Washington
-263.882,5,1466.01,Bikes,Road Bikes,Bellingham,Washington
-158.3292,3,1466.01,Bikes,Road Bikes,Bellingham,Washington
-564.0865,5,600.2625,Bikes,Road Bikes,Bellingham,Washington
-451.2692,4,600.2625,Bikes,Road Bikes,Bellingham,Washington
-564.0865,5,600.2625,Bikes,Road Bikes,Bellingham,Washington
-50.7378,3,469.794,Bikes,Road Bikes,Bellingham,Washington
-118.3882,7,469.794,Bikes,Road Bikes,Bellingham,Washington
-135.3008,8,469.794,Bikes,Road Bikes,Bellingham,Washington
-67.6504,4,469.794,Bikes,Road Bikes,Bellingham,Washington
-499.861008,12,454.1342,Bikes,Road Bikes,Bellingham,Washington
-169.126,10,469.794,Bikes,Road Bikes,Bellingham,Washington
-101.4756,6,469.794,Bikes,Road Bikes,Bellingham,Washington
-541.516092,13,454.1342,Bikes,Road Bikes,Bellingham,Washington
-499.861008,12,454.1342,Bikes,Road Bikes,Bellingham,Washington
-16.9126,1,469.794,Bikes,Road Bikes,Sandpoint,Idaho
35.501,5,20.1865,Accessories,Helmets,Seattle,Washington
21.3006,3,20.1865,Accessories,Helmets,Bellingham,Washington
14.2004,2,20.1865,Accessories,Helmets,Seattle,Washington
7.1002,1,20.1865,Accessories,Helmets,Bellingham,Washington
21.3006,3,20.1865,Accessories,Helmets,Seattle,Washington
21.3006,3,20.1865,Accessories,Helmets,Bellingham,Washington
56.2424,4,44.994,Clothing,Tights,Cheyenne,Wyoming
56.2424,4,44.994,Clothing,Tights,Seattle,Washington
56.2424,4,44.994,Clothing,Tights,Bellingham,Washington
28.1212,2,44.994,Clothing,Tights,Everett,Washington
42.1818,3,44.994,Clothing,Tights,Seattle,Washington
-5.2074,3,5.1865,Clothing,Caps,Renton,Washington
-10.4148,6,5.1865,Clothing,Caps,Seattle,Washington
9.375,2,15,Accessories,Locks,Seattle,Washington
75.21975,18,20.8945,Clothing,Gloves,Seattle,Washington
28.4924,4,22.794,Clothing,Gloves,Renton,Washington
71.231,10,22.794,Clothing,Gloves,Seattle,Washington
14.2462,2,22.794,Clothing,Gloves,Troutdale,Oregon
14.2462,2,22.794,Clothing,Gloves,Renton,Washington
9.9392,2,14.1289,Clothing,Gloves,Seattle,Washington
19.8784,4,14.1289,Clothing,Gloves,Seattle,Washington
19.8784,4,14.1289,Clothing,Gloves,Seattle,Washington
143.2016,4,137.694,Components,Forks,Seattle,Washington
19.4579,1,74.838,Components,Headsets,Everett,Washington
58.3737,3,74.838,Components,Headsets,Seattle,Washington
-14.4775,5,736.1455,Components,Mountain Frames,Seattle,Washington
-5.791,2,736.1455,Components,Mountain Frames,Seattle,Washington
-8.7825,3,744.2727,Components,Mountain Frames,Seattle,Washington
-2.9275,1,744.2727,Components,Mountain Frames,Everett,Washington
-2.9275,1,744.2727,Components,Mountain Frames,Seattle,Washington
-14.6375,5,744.2727,Components,Mountain Frames,Seattle,Washington
12.2019,1,65.6018,Components,Handlebars,Beaverton,Oregon
255.2275,5,196.329,Components,Wheels,Seattle,Washington
46.2446,2,88.932,Components,Forks,Seattle,Washington
18.9524,2,36.447,Components,Wheels,Seattle,Washington
13.5561,3,24.2945,Components,Handlebars,Seattle,Washington
-20.6869,1,183.9382,Components,Road Frames,Federal Way,Washington
-20.6869,1,183.9382,Components,Road Frames,Longview,Washington
45.5247,3,202.332,Components,Road Frames,Longview,Washington
